"text","text.1","favorite_count","retweet_count","lat","lng","search_term"
"x320831877","@JeanSTrinh Still thinking about the general audacity of this. I think the best way to counter is to bust out a really bad Nordic accent (think Oaken) and butcher some German phrase… “Ooh yah, donkey shoe!” https://t.co/DVWdNuNQ6l",8,0,,,"bad accent"
"x631749773","this is bad but not as bad as sailor moon with a Brooklyn accent https://t.co/EnUoXa2ATh",2,0,40.780709,-73.9685415,"bad accent"
"x898951332","@everywhereist For some reason I cannot physically type the letters “tion” in the proper order and always end up typing “tino,” which makes it seem like I’m doing a bad impersonation of an Italian accent.",16,0,,,"bad accent"
"x589409385","@finalfuryk It also has Peter Cushing playing a kindly, slightly dotty doctor - easily the best performance in the film.  I've yet to see a bad Cushing performance (even if I'm not sure what kind of accent he's trying to affect in this one).",0,0,,,"bad accent"
"x778621794991296513","@KurteL10 One of my patients says """"omeprazolay"""" like she is giving toast in a bad Italian accent and it is so delightful that it is now lodged in my brain like that.",4,0,,,"bad accent"
"x1195580064","The Globe just took a not particularly sympathetic candidate and made me feel bad for her. Her accent? Really? https://t.co/dMTUkUNyIr",1,0,,,"bad accent"
"x43186017","@TravisMcP Looks just like a phone call I get at least once a week, claiming I've won a free stay at a Lux. Hotel.  I play along, and press 1 to connect to a """"agent"""".  Seems every single time, its someone with a really bad Indian accent.  Claiming to be calling from a city I'm not in.",1,0,,,"bad accent"
"x386204652","@idreamenpiano @Snow_Blacck Same people that when someone says Jamaica all they do is cus cloth in a bad accent and offend people. Dem fool like the girl whe eat di whole tamarind, shell and all.",0,0,,,"bad accent"
"x1171125514016296960","It’s bad enough that in the year 2021 we have @reneeygraham mocking, shaming and assigning bigoted intentions to anyone who speaks with a Boston accent. Worse still, that her employer, the @BostonGlobe, allowed her to write it. https://t.co/dOaJYhKmHF",26,3,,,"bad accent"
"x44145160","After Emily Blunt's attempt at an Irish accent I think it's only fair Aishling Bea levels things up with her attempt at an English accent. The high water mark for bad attempts at accents are the wonders of when Murder She Wrote visited the UK or Ireland.",0,0,,,"bad accent"
"x1103109509101338624","@TheBryanScout bruh stop by drawl when i’m tired is so bad like i don’t even live in southern accent georgia but damn lol",0,0,,,"bad accent"
"x1411705178869448707","Will do a bad french accent for Wraith pack 🥺",0,0,,,"bad accent"
"x516273795","@orkneyrd @wanderlust1587 @andy_murray @Twitter Nope! No irony there, I’m Filipino-Canadian so I’m not a British export to Canada. Still a “Royal subject” just because she’s still supposed to be our queen too. There’s nothing bad in the British accent, is there? 🤷🏻‍♀️",0,0,51.027664,-114.08785095,"bad accent"
"x1234622333266137092","I will say this:  if I were to hop in my car tomorrow and go into Boston, I don’t think the accent story will be the top thing moving voters. 

Twitter has a bad habit of amplifying/magnifying stories that *appear* to be the top issue, but it’s really just the algorithm. #bospoli",3,0,,,"bad accent"
"x55554322","@bookjunkie1975 I watched the premier, and whichever episode was just on. I’m not seeking it out, but will watch if I stumble across it. And I adore Eoin, bad accent and all.",1,0,,,"bad accent"
"x1339604086614855681","@ShotInTheArke @romeo_myles My bad I was reading yall tweets with an English accent 😭",0,0,,,"bad accent"
"x204930105","That’s really not a bad Boston accent. https://t.co/3wzxXsppQH",1,0,,,"bad accent"
"x39857093","I literally read in 4 accents when reading any of The Bad Guys, my favorite is the Chicagoan accent.",0,0,,,"bad accent"
"x892087523551330305","Guys I’m very much High at the monent. I had a lil taste of tobacco afterward and was all like omg why must you! Darling, (pretend this is in a British accent). Why does it taste so bad now. Like every single flakey. So bad amigis. You shall pee tomorrow.",2,0,,,"bad accent"
"x619794162","i was in sinaloa for like 4 days and my accent is so bad😩",0,0,,,"bad accent"
"x1408785436886118400","@Billy_chilly Imagine being such a bad ass animal that you knock the accent out of someone.",2,0,,,"bad accent"
"x900143208","I think I should make a VO demo reel because I’m really good at monster voices (and my Irish accent is getting better, still bad tho)

Our last podcast recording I think I really crushed the voices I did.",3,0,,,"bad accent"
"x10483962","@contradiction70 you've got me beat. I fucked up my Spanish in high school, first, as a freshman, putting on an accent so as not to make my teacher look bad, then taking French for the next 3 years, then a year in college. I can still understand it, but speaking it requires an effort.",1,0,,,"bad accent"
"x195165962","@KAOMOJIZZZ they're intentionally skewing what he says to make him look bad on top of an accent of racism and not so subtle anti-semitic dog whistles like some kind of sick joke. it's really a waste of time and they just want attention for fake """"justice""""",1,0,,,"bad accent"
"x307577710","Me, the utter fucking asshole, thinking an accent counted

These folks are disabled and out of work and can’t afford more than a campsite and they are doing their best

That’s my fucking bad, Jesus Christ https://t.co/4xNyg0WmtB",121,0,,,"bad accent"
"x56985900","@OhDoShutUpSteve her accent seems to be the least bad thing going on here",2,0,,,"bad accent"
"x970431003410903041","Listen to Robin Rose Saltonstall with keynote speaker Clyde Ford on The Science and Native Wisdom of “I” to “We”

Register here:
https://t.co/JCPMBeBr7F https://t.co/INoDN8PEpt",0,0,,,"native speaker"
"x2911204969","We are hosting a speaker series in honor of Native American Heritage Month. Tribal Representatives will present talks about their Tribal Histories and archeology in Arkansas on November 1st, 8th, and 17th at 6pm via Zoom. We hope that you will join us! https://t.co/OZGRp4B6yl",2,0,,,"native speaker"
"x2911204969","We are excited to announce a speaker series in honor of Native American Heritage Month. Tribal Representatives will talk about their Tribal Histories and archeology in AR on Nov 1st, 8th, and 17th at 6pm via Zoom. We hope you will join us for great and informative presentations. https://t.co/W7UxYXbl1L",3,0,,,"native speaker"
"x56292884","@garicgymro Thank you!!! I'm not native speaker, and when I asked about pronouns, the people answered whit identity things, not the actual use of it!",0,0,,,"native speaker"
"x333037016","@m7smisso @Lengua08 @M7AU_ Sorry for my poor grammar. I'm not an english native speaker, and I'm not embarrassed of making mistakes, because I speak fluent enough to have an argument with you in 4 different languages. So bring it on """"mate""""",0,0,,,"native speaker"
"x1451174770238791680","hi there :)
im new here, tryna to make up my life so i’ve decided to download twitter for the 5th time, i guess...
i wanna make it a blog ab me 
i’ll be sharing something ab my life
also, im not a native speaker, as you can see, so please don’t judge me or judge me with kindness!",0,0,,,"native speaker"
"x2351985776","I love (really) when language teachers drop a cool reveal on you--yesterday my native-speaker Arabic teacher explained that even the modern handwriting of the language is somewhat regional and that we've been learning a Tunisian style all along",6,0,,,"native speaker"
"x137032529","@Sue_Cowley @BrionyBowers If it's a home language, a native speaker well versed in what the exam requires can be used. We do this a lot at our school.",1,0,,,"native speaker"
"x224034025","@TheSenemGencer @orangesrgd A native Mandarin speaker tells me they never said """"son of China"""" in the first place.",1,0,,,"native speaker"
"x1379543845801713668","@DxrkenedSoulz @TheAsraLover @FighterFPS @Nibellion Whay do you mean? Who's fax? Sorry i'm not a native speaker.",1,0,,,"native speaker"
"x108893393","Lawyer Arbitration / Litigation (80% - 100%) (English native speaker): We are a leading Swiss law firm with offices in Zurich, Geneva, Basel, Bern, Lausanne and Lugano. To further strengthen our Arbitration &amp; Litigation Practice Group in Zurich,… https://t.co/kFcMbXp79W #lawjobs",2,0,,,"native speaker"
"x290440452","@BadWritingTakes """"require users to be 18+ in order to buy cryptocurrency.
Quite a problem if your target audience are Young Adult readers.""""
Agreeing with you on most account, but, I am not an Native English speaker. Does """"young adult"""" have a different meaning than the one I thought it had?",1,0,,,"native speaker"
"x1310810956000235521","as a non native english speaker i always thought the sims were legit speaking english until i learned it myself and found it was just gibberish",0,0,,,"native speaker"
"x1389948943782629377","@strxwmxn Somebody asked me that for real a few months ago. Non native English speaker so I cut him some slack.",1,0,,,"native speaker"
"x4903548249","微信:【essaycrater】交稿及时，高分包过，保证质量，专业抄袭检测控制3％以内，专注成就品质，欢迎加微信咨询，paper ， essay ， thesis ， proposal ， dissertation，response，onlinecourse，写手是native speaker #onlineclasses",0,0,,,"native speaker"
"x4903548249","微信:【essaycrater】交稿及时，高分包过，保证质量，专业抄袭检测控制3％以内，专注成就品质，欢迎加微信咨询，paper ， essay ， thesis ， proposal ， dissertation，response，onlinecourse，写手是native speaker
#essaydue",0,0,,,"native speaker"
"x4903548249","微信:【essaycrater】交稿及时，高分包过，保证质量，专业抄袭检测控制3％以内，专注成就品质，欢迎加微信咨询，paper ， essay ， thesis ， proposal ， dissertation，response，onlinecourse，写手是native speaker
#homeworkpay",0,0,,,"native speaker"
"x4903548249","微信:【essaycrater】交稿及时，高分包过，保证质量，专业抄袭检测控制3％以内，专注成就品质，欢迎加微信咨询，paper ， essay ， thesis ， proposal ， dissertation，response，onlinecourse，写手是native speaker #assignmentdue",0,0,,,"native speaker"
"x4903548249","#微信:【essaycrater】交稿及时，高分包过，保证质量，专业抄袭检测控制3％以内，专注成就品质，欢迎加微信咨询，paper ， essay ， thesis ， proposal ， dissertation，response，onlinecourse，写手是native speaker",0,0,,,"native speaker"
"x4903548249","微信:【essaycrater】交稿及时，高分包过，保证质量，专业抄袭检测控制3％以内，专注成就品质，欢迎加微信咨询，paper ， essay ， thesis ， proposal ， dissertation，response，onlinecourse，写手是native speaker #essaywrite",0,0,,,"native speaker"
"x4903548249","#onlineclass微信:【essaycrater】交稿及时，高分包过，保证质量，专业抄袭检测控制3％以内，专注成就品质，欢迎加微信咨询，paper ， essay ， thesis ， proposal ， dissertation，response，onlinecourse，写手是native speaker",0,0,,,"native speaker"
"x20750878","The design industry speaks English. Most of the articles, conferences, and textbooks are in English. 

I was wondering what challenges do you have to overcome as a designer who isn't a native English speaker.

#design #designer #graphicdesigners  #learnen…https://t.co/8cTVkjRy16",0,0,,,"native speaker"
